en	phntc	id	ati
etiquette	etiket	2049	@-e@t-ei@k-e@t-
etymology	eti@mɔlədʒi	2050	@-e@t-ei@-eo@l-a@d-@r-ei
eucalyptus	ju:kə@liptəs	2051	@y-u@k-a@l-ei@p-@t-a@s-
eulogistic	ju:lə@dʒistik	2052	@y-u@l-a@d-@r-ei@s-@t-ei@k-
eulogize	ju:lədʒaiz	2053	@y-u@l-a@d-@r-ai@z-
eulogy	ju:lədʒi	2054	@y-u@l-a@d-@r-ei
euphemism	ju:fimizəm	2055	@y-u@f-ei@-ei@z-a@-
euphonious	ju:@fəuniəs	2056	@y-u@f-@-ei@s-
euphoria	ju:@fɔ:riə	2057	@y-u@f-eo@rw-ei
evacuate	i@vækjueit	2058	@-ei@v-e@k-@y-u@-ei@t-
evade	i@veid	2059	@-ei@v-ei@d-
evaluation	i@vælju@eiʃən	2060	@-ei@v-e@l-@y-u@-ei@sh-en
evanescent	i:və@nesnt	2061	@-ei@v-en@-e@s-@t-
evaporate	i@væpəreit	2062	@-ei@v-e@p-a@rw-ei@t-
evasion	i@veiʒən	2063	@-ei@v-ei@r-en
evasive	i@veisiv	2064	@-ei@v-ei@s-ei@v-
even	i:vən	2065	@-ei@v-en
evenhanded	ivən@hændid	2066	@-ei@v-en@h-e@d-ei@d-
evict	i@vikt	2067	@-ei@v-ei@k-@t-
eviction	i@vikʃən	2068	@-ei@v-ei@k-@sh-en
evince	i@vins	2069	@-ei@v-@s-
evocative	i@vɔkətiv	2070	@-ei@v-eo@k-a@t-ei@v-
evoke	i@vəuk	2071	@-ei@v-eu@k-
evolve	i@vɔlv	2072	@-ei@v-eo@l-@v-
ewe	ju:	2073	@y-u
ewer	ju(:)ə	2074	@y-u@-@-@-a
exacerbate	eks@æsə(:)beit	2075	@-e@k-@s-e@s-a@-@-@-@b-ei@t-
exact	iɡ@zækt	2076	@-ei@-@z-e@k-@t-
exacting	iɡ@zæktiŋ	2077	@-ei@-@z-e@k-@t-ei@ng-
exactitude	iɡ@zæktitju:d	2078	@-ei@-@z-e@k-@t-ei@t-@y-u@d-
exaggerate	iɡ@zædʒəreit	2079	@-ei@-@z-e@d-@r-a@rw-ei@t-
exaggeration	iɡ@zædʒə@reiʃən	2080	@-ei@-@z-e@d-@r-a@rw-ei@sh-en
exalt	iɡ@zɔ:lt	2081	@-ei@-@z-eo@l-@t-
exaltation	eɡzɔ:l@teiʃən	2082	@-e@-@z-eo@l-@t-ei@sh-en
exasperate	iɡ@zɑ:spəreit	2083	@-ei@-@z-a@s-@p-a@rw-ei@t-
excavate	ekskəveit	2084	@-e@k-@s-@k-a@v-ei@t-
exceed	ik@si:d	2085	@-ei@k-@s-ei@d-
excel	ik@sel	2086	@-ei@k-@s-e@l-
exceptional	ik@sepʃənl	2087	@-ei@k-@s-e@p-@sh-en@l-
excess	ekses	2088	@-e@k-@s-e@s-
excise	ek@saiz	2089	@-e@k-@s-ai@z-
excitability	ik@saitə@biliti	2090	@-ei@k-@s-ai@t-a@b-ei@l-ei@t-ei
exclaim	iks@kleim	2091	@-ei@k-@s-@k-@l-ei@-
exclamation	eksklə@meiʃən	2092	@-e@k-@s-@k-@l-a@-ei@sh-en
exclude	iks@klu:d	2093	@-ei@k-@s-@k-@l-u@d-
exclusive	iks@klu:siv	2094	@-ei@k-@s-@k-@l-u@s-ei@v-
excoriate	eks@kɔ:rieit	2095	@-e@k-@s-@k-eo@rw-@t-
excrete	eks@kri:t	2096	@-e@k-@s-@k-@rw-ei@t-
exculpate	ekskʌlpeit	2097	@-e@k-@s-@k-a@l-@p-ei@t-
excursion	iks@kə:ʃən	2098	@-ei@k-@s-@k-a@sh-en
excursive	iks@kə:siv	2099	@-ei@k-@s-@k-a@s-ei@v-
execrable	eksikrəbl	2100	@-e@k-@s-ei@k-@rw-a@b-@l-
execrate	eksikreit	2101	@-e@k-@s-ei@k-@rw-ei@t-
execute	eksikju:t	2102	@-e@k-@s-ei@k-@y-u@t-
exemplary	iɡ@zempləri	2103	@-ei@-@z-e@-@p-@l-a@rw-ei
exemplify	iɡ@zemplifai	2104	@-ei@-@z-e@-@p-@l-ei@f-ai
exempt	iɡ@zempt	2105	@-ei@-@z-e@-@p-@t-
exert	iɡ@zə:t	2106	@-ei@-@z-a@t-
exhale	eks@heil	2107	@-e@k-@s-@h-ei@l-
exhaust	iɡ@zɔ:st	2108	@-ei@-@z-eo@s-@t-
exhaustive	iɡ@zɔ:stiv	2109	@-ei@-@z-eo@s-@t-ei@v-
exhilarate	iɡ@ziləreit	2110	@-ei@-@z-ei@l-a@rw-ei@t-
exhilaration	iɡ@zilə@reiʃən	2111	@-ei@-@z-ei@l-a@rw-ei@sh-en
exhort	iɡ@zɔ:t	2112	@-ei@-@z-eo@t-
exigent	eksidʒənt	2113	@-e@k-@s-ei@d-@r-en@t-
existential	eɡzis@tenʃəl	2114	@-e@-@z-ei@s-@t-@sh-a@l-
exodus	eksədəs	2115	@-e@k-@s-a@d-a@s-
exonerate	iɡ@zɔnəreit	2116	@-ei@-@z-@-a@rw-ei@t-
exorbitant	iɡ@zɔ:bitənt	2117	@-ei@-@z-eo@b-ei@t-en@t-
exorcise	eksɔ:saiz	2118	@-e@k-@s-eo@s-ai@z-
exotic	iɡ@zɔtik	2119	@-ei@-@z-eo@t-ei@k-
expand	iks@pænd	2120	@-ei@k-@s-@p-e@d-
expansive	iks@pænsiv	2121	@-ei@k-@s-@p-e@s-ei@v-
expediency	ik@spi:diənsi	2122	@-ei@k-@s-@p-ei@d-@s-ei
expedient	iks@pi:diənt	2123	@-ei@k-@s-@p-ei@d-@t-
expeditious	ekspi@diʃəs	2124	@-e@k-@s-@p-ei@d-ei@sh-a@s-
expel	iks@pel	2125	@-ei@k-@s-@p-e@l-
expend	iks@pend	2126	@-ei@k-@s-@p-@d-
expenditure	iks@penditʃə	2127	@-ei@k-@s-@p-@d-ei@t-@sh-a
expertise	ekspə@ti:z	2128	@-e@k-@s-@p-a@t-ei@z-
expiate	ekspieit	2129	@-e@k-@s-@p-@t-
expiration	ekspaiə@reiʃən	2130	@-e@k-@s-@p-ai@-a@rw-ei@sh-en
expire	iks@paiə	2131	@-ei@k-@s-@p-ai@-a
explicate	eksplikeit	2132	@-e@k-@s-@p-@l-ei@k-ei@t-
explicit	iks@plisit	2133	@-ei@k-@s-@p-@l-ei@s-ei@t-
exploit	iks@plɔit	2134	@-ei@k-@s-@p-@l-eo@t-
explosive	iks@pləusiv	2135	@-ei@k-@s-@p-@l-eu@s-ei@v-
exponent	eks@pəunənt	2136	@-e@k-@s-@p-@-en@t-
exponentially	ekspəu@nenʃəli	2137	@-e@k-@s-@p-@-@sh-a@l-ei
exposition	ekspə@ziʃən	2138	@-e@k-@s-@p-a@z-ei@sh-en
expository	iks@pɔzi@təri	2139	@-ei@k-@s-@p-eo@z-ei@t-a@rw-ei
expostulate	iks@pɔstjuleit	2140	@-ei@k-@s-@p-eo@s-@t-@y-u@l-ei@t-
exposure	iks@pəuʒə	2141	@-ei@k-@s-@p-eu@r-a
expound	iks@paund	2142	@-ei@k-@s-@p-@d-
expressly	iks@presli	2143	@-ei@k-@s-@p-@rw-e@s-@l-ei
expunge	eks@pʌndʒ	2144	@-e@k-@s-@p-@d-@r-
expurgate	ekspə:ɡeit	2145	@-e@k-@s-@p-a@-ei@t-
exquisite	ekskwizit	2146	@-e@k-@s-@k-@v-ei@z-ei@t-
extant	eks@tænt	2147	@-e@k-@s-@t-e@t-
extemporaneous	eks@tempə@reinjəs	2148	@-e@k-@s-@t-e@-@p-a@rw-@y-a@s-
extemporize	eks@tempəraiz	2149	@-e@k-@s-@t-e@-@p-a@rw-ai@z-
extend	iks@tend	2150	@-ei@k-@s-@t-@d-
extenuate	iks@tenjueit	2151	@-ei@k-@s-@t-@y-u@-ei@t-
exterminate	iks@tə:mineit	2152	@-ei@k-@s-@t-a@-@-ei@t-
externalize	eks@tə:nə@laiz	2153	@-e@k-@s-@t-@-a@l-ai@z-
extinct	iks@tiŋkt	2154	@-ei@k-@s-@t-ei@ng-@k-@t-
extinction	iks@tiŋkʃən	2155	@-ei@k-@s-@t-ei@ng-@k-@sh-en
extinguish	iks@tiŋɡwiʃ	2156	@-ei@k-@s-@t-ei@ng-@-@v-ei@sh-
extirpation	ekstə@peiʃn	2157	@-e@k-@s-@t-a@p-ei@sh-
extol	iks@tɔl	2158	@-ei@k-@s-@t-eo@l-
extort	iks@tɔ:t	2159	@-ei@k-@s-@t-eo@t-
extract	iks@trækt@ @ekstrækt	2160	@-ei@k-@s-@t-@rw-e@k-@t-@-e@k-@s-@t-@rw-e@k-@t-
extraneous	eks@treinjəs	2161	@-e@k-@s-@t-@rw-@y-a@s-
extrapolate	eks@træpəleit	2162	@-e@k-@s-@t-@rw-e@p-a@l-ei@t-
extravagance	ik@strævəɡəns	2163	@-ei@k-@s-@t-@rw-e@v-a@-en@s-
extremist	iks@tri:mist	2164	@-ei@k-@s-@t-@rw-ei@-ei@s-@t-
extricable	ekstrikəbl	2165	@-e@k-@s-@t-@rw-ei@k-a@b-@l-
extricate	ekstrikeit	2166	@-e@k-@s-@t-@rw-ei@k-ei@t-
extrovert	ekstrəuvə:t	2167	@-e@k-@s-@t-@rw-eu@v-a@t-
exuberance	iɡ@zju:bərəns	2168	@-ei@-@z-@y-u@b-a@rw-en@s-
exuberant	iɡ@zju:bərənt	2169	@-ei@-@z-@y-u@b-a@rw-en@t-
exude	iɡ@zju:d	2170	@-ei@-@z-@y-u@d-
exult	iɡ@zʌlt	2171	@-ei@-@z-a@l-@t-
fabric	fæbrik	2172	@f-e@b-@rw-ei@k-
fabricate	fæbrikeit	2173	@f-e@b-@rw-ei@k-ei@t-
facade	fə@sɑ:d	2174	@f-a@s-a@d-
facet	fæsit	2175	@f-e@s-ei@t-
facetious	fə@si:ʃəs	2176	@f-a@s-ei@sh-a@s-
facile	fæsail	2177	@f-e@s-ai@l-
facilitate	fə@siliteit	2178	@f-a@s-ei@l-ei@t-ei@t-
facilities	fə@silətiz	2179	@f-a@s-ei@l-a@t-ei@z-
faction	fækʃən	2180	@f-e@k-@sh-en
factorable	fæk@tɔrəbl	2181	@f-e@k-@t-eo@rw-a@b-@l-
factotum	fæk@təutəm	2182	@f-e@k-@t-eu@t-a@-
factual	fæktjuəl	2183	@f-e@k-@t-@y-o@l-
faculty	fækəlti	2184	@f-e@k-a@l-@t-ei
fad	fæd	2185	@f-e@d-
faddish	fædiʃ	2186	@f-e@d-ei@sh-
fade	feid	2187	@f-ei@d-
falcon	fælkən	2188	@f-e@l-@k-en
fallacious	fə@leiʃəs	2189	@f-a@l-ei@sh-a@s-
fallacy	fæləsi	2190	@f-e@l-a@s-ei
fallibility	fæli@biliti	2191	@f-e@l-ei@b-ei@l-ei@t-ei
fallible	fæləbl	2192	@f-e@l-a@b-@l-
fallow	fæləu	2193	@f-e@l-eu
falsehood	fɔ:lshud	2194	@f-eo@l-@s-@h-u@d-
falter	fɔ:ltə	2195	@f-eo@l-@t-a
familiarity	fə@mili@æriti	2196	@f-a@-ei@l-ei@-e@rw-ei@t-ei
famine	fæmin	2197	@f-e@-
famish	fæmiʃ	2198	@f-e@-ei@sh-
fanatic	fə@nætik	2199	@f-en@-e@t-ei@k-
fang	fæŋ	2200	@f-e@ng-
fantasy	fæntəsi	2201	@f-e@t-a@s-ei
farce	fɑ:s	2202	@f-a@s-
farewell	feə@wel	2203	@f-e@-a@v-e@l-
far-reaching	fɑ:@ri:tʃiŋ	2204	@f-a@rw-ei@t-@sh-ei@ng-
fast	fɑ:st	2205	@f-a@s-@t-
fasten	fɑ:sn	2206	@f-a@s-
fastidious	fæs@tidiəs	2207	@f-e@s-@t-ei@d-ei@s-
fastness	fɑ:stnis	2208	@f-a@s-@t-ei@s-
fatal	feitl	2209	@f-ei@t-@l-
fathom	fæðəm	2210	@f-e@z-a@-
fatigue	fə@ti:ɡ	2211	@f-a@t-ei@-
fatten	fætən	2212	@f-e@t-en
fatuity	fə@tju(:)iti	2213	@f-a@t-@y-u@-@-@-ei@t-ei
fatuous	fætjuəs	2214	@f-e@t-@y-o@s-
faucet	fɔ:sit	2215	@f-eo@s-ei@t-
fault	fɔ:lt	2216	@f-eo@l-@t-
faultfinder	fɔ:lt@faində	2217	@f-eo@l-@t-@f-@d-a
favorable	feivərəbl	2218	@f-ei@v-a@rw-a@b-@l-
fawn	fɔ:n	2219	@f-
faze	feiz	2220	@f-ei@z-
feasible	fi:zibl	2221	@f-ei@z-ei@b-@l-
feat	fi:t	2222	@f-ei@t-
feature	fi:tʃə	2223	@f-ei@t-@sh-a
feckless	feklis	2224	@f-e@k-@l-ei@s-
fecundity	fi@kʌndəti	2225	@f-ei@k-@d-a@t-ei
feeble	fi:bl	2226	@f-ei@b-@l-
feedback	fi:dbæk	2227	@f-ei@d-@b-e@k-
feign	fein	2228	@f-
feigned	feind	2229	@f-@d-
feint	feint	2230	@f-@t-
felicitous	fi@lisitəs	2231	@f-ei@l-ei@s-ei@t-a@s-
fell	fel	2232	@f-e@l-
felon	felən	2233	@f-e@l-en
felony	feləni	2234	@f-e@l-en@-ei
feminist	feminist	2235	@f-e@-@-ei@s-@t-
fender	fendə	2236	@f-@d-a
feral	fiərəl	2237	@f-ei@rw-a@l-
ferment	fə:mənt	2238	@f-a@-en@t-
fermentation	fə:men@teiʃən	2239	@f-a@-@t-ei@sh-en
fern	fə:n	2240	@f-
ferret	ferit	2241	@f-e@rw-ei@t-
ferrous	ferəs	2242	@f-e@rw-a@s-
fertile	fə:tail	2243	@f-a@t-ai@l-
fertilize	fə:tilaiz	2244	@f-a@t-ei@l-ai@z-
fertilizer	fə:ti@laizə	2245	@f-a@t-ei@l-ai@z-a
fervid	fə:vid	2246	@f-a@v-ei@d-
fervor	fə:və	2247	@f-a@v-a
fester	festə	2248	@f-e@s-@t-a
festive	festiv	2249	@f-e@s-@t-ei@v-
fetid	fetid	2250	@f-e@t-ei@d-
fetter	fetə	2251	@f-e@t-a
fetus	fi:təs	2252	@f-ei@t-a@s-
feud	fju:d	2253	@f-@y-u@d-
fiasco	fi@æskəu	2254	@f-ei@-e@s-@k-eu
fiat	faiæt	2255	@f-ai@-e@t-
fickle	fikl	2256	@f-ei@k-@l-
fictitious	fik@tiʃəs	2257	@f-ei@k-@t-ei@sh-a@s-
fidget	fidʒit	2258	@f-ei@d-@r-ei@t-
fig	fiɡ	2259	@f-ei@-
figment	fiɡmənt	2260	@f-ei@-@-en@t-
figurative	fiɡjurətiv	2261	@f-ei@-@y-u@rw-a@t-ei@v-
figurehead	fiɡəhed	2262	@f-ei@-a@h-e@d-
figurine	fiɡjuri:n	2263	@f-ei@-@y-u@rw-
file	fail	2264	@f-ai@l-
filibuster	filibʌstə	2265	@f-ei@l-ei@b-a@s-@t-a
filigree	filiɡri:	2266	@f-ei@l-ei@-@rw-ei
filings	failiŋz	2267	@f-ai@l-ei@ng-@z-
filly	fili	2268	@f-ei@l-ei
filter	filtə	2269	@f-ei@l-@t-a
filth	filθ	2270	@f-ei@l-@s-
finale	fi@nɑ:li	2271	@f-@-a@l-ei
finesse	fi@nes	2272	@f-@-e@s-
finicky	finiki	2273	@f-@-ei@k-ei
finite	fainait	2274	@f-@-ai@t-
firearm	faiərɑ:m	2275	@f-ai@-a@rw-a@-
firefly	faiəflai	2276	@f-ai@-a@f-@l-ai
fiscal	fiskəl	2277	@f-ei@s-@k-a@l-
fissure	fiʃə	2278	@f-ei@sh-a
fixate	fikseit	2279	@f-ei@k-@s-ei@t-
flaccid	flæksid	2280	@f-@l-e@k-@s-ei@d-
flag	flæɡ	2281	@f-@l-e@-
flagging	flæɡiŋ	2282	@f-@l-e@-ei@ng-
flaggy	flæɡi	2283	@f-@l-e@-ei
flagrant	fleiɡrənt	2284	@f-@l-ei@-@rw-en@t-
flail	fleil	2285	@f-@l-ei@l-
flak	flæk	2286	@f-@l-e@k-
flamboyant	flæm@bɔiənt	2287	@f-@l-e@-@b-eo@-en@t-
flammable	flæməbl	2288	@f-@l-e@-a@b-@l-
flange	flændʒ	2289	@f-@l-e@d-@r-
flare	fleə	2290	@f-@l-e@-a
flask	flɑ:sk	2291	@f-@l-a@s-@k-
flatcar	flætkɑ:(r)	2292	@f-@l-e@t-@k-a@-@-
flatten	flætn	2293	@f-@l-e@t-
flatter	flætə	2294	@f-@l-e@t-a
flaunt	flɔ:nt	2295	@f-@l-@t-
flaunty	flɔ:nti	2296	@f-@l-@t-ei
flaw	flɔ:	2297	@f-@l-eo
flax	flæks	2298	@f-@l-e@k-@s-
fledge	fledʒ	2299	@f-@l-e@d-@r-
fledgling	fledʒliŋ	2300	@f-@l-e@d-@r-@l-ei@ng-
fleeting	fli:tiŋ	2301	@f-@l-ei@t-ei@ng-
flexible	fleksəbl	2302	@f-@l-e@k-@s-a@b-@l-
flight	flait	2303	@f-@l-ai@t-
flimsy	flimzi	2304	@f-@l-ei@-@z-ei
flinch	flinʃ	2305	@f-@l-@sh-
flint	flint	2306	@f-@l-@t-
flip	flip	2307	@f-@l-ei@p-
flippant	flipənt	2308	@f-@l-ei@p-en@t-
flirt	flə:t	2309	@f-@l-a@t-
flit	flit	2310	@f-@l-ei@t-
flock	flɔk	2311	@f-@l-eo@k-
floodgate	flʌdɡeit	2312	@f-@l-a@d-@-ei@t-
flora	flɔ:rə	2313	@f-@l-eo@rw-a
florid	flɔrid	2314	@f-@l-eo@rw-ei@d-
flounder	flaundə	2315	@f-@l-@d-a
flourish	flʌriʃ	2316	@f-@l-a@rw-ei@sh-
flout	flaut	2317	@f-@l-ao@t-
fluctuate	flʌktjueit	2318	@f-@l-a@k-@t-@y-u@-ei@t-
fluffy	flʌfi	2319	@f-@l-a@f-ei
fluke	flu:k	2320	@f-@l-u@k-
fluorescent	fluə@resənt	2321	@f-@l-o@rw-e@s-en@t-
flush	flʌʃ	2322	@f-@l-a@sh-
flustered	flʌstəd	2323	@f-@l-a@s-@t-a@d-
flutter	flʌtə	2324	@f-@l-a@t-a
fluvial	flu:viəl	2325	@f-@l-u@v-ei@l-
flux	flʌks	2326	@f-@l-a@k-@s-
foible	fɔibl	2327	@f-eo@b-@l-
foil	fɔil	2328	@f-eo@l-
fold	fəuld	2329	@f-eu@l-@d-
folder	fəuldə	2330	@f-eu@l-@d-a
foliage	fəuliidʒ	2331	@f-eu@l-@d-@r-
folklore	fəuklɔ:	2332	@f-eu@k-@l-eo
folly	fɔli	2333	@f-eo@l-ei
foment	fəu@ment	2334	@f-eu@-@t-
foodstuff	fu:dstʌf	2335	@f-u@d-@s-@t-a@f-
foolproof	fu:lpru:f	2336	@f-u@l-@p-@rw-u@f-
foppish	fɔpiʃ	2337	@f-eo@p-ei@sh-
forage	fɔridʒ	2338	@f-eo@rw-ei@d-@r-
forager	fɔridʒə	2339	@f-eo@rw-ei@d-@r-a
forbearance	fɔ:@beərəns	2340	@f-eo@b-e@-a@rw-en@s-
forbid	fə@bid	2341	@f-a@b-ei@d-
forbidding	fə@bidiŋ	2342	@f-a@b-ei@d-ei@ng-
ford	fɔ:d	2343	@f-eo@d-
forebode	fɔ:@bəud	2344	@f-eo@b-eu@d-
forecast	fɔ:kɑ:st	2345	@f-eo@k-a@s-@t-
foreknowledge	fɔ:@nɔlidʒ	2346	@f-@-eo@l-ei@d-@r-
forerunner	fɔ:@rʌnə	2347	@f-eo@rw-@-a
foreshadow	fɔ:@ʃædəu	2348	@f-eo@sh-e@d-eu
foresight	fɔ:sait	2349	@f-eo@s-ai@t-
forestall	fɔ:@stɔ:l	2350	@f-eo@s-@t-eo@l-
forestry	fɔristri	2351	@f-eo@rw-ei@s-@t-@rw-ei
forfeit	fɔ:fit	2352	@f-eo@f-ei@t-
forge	fɔ:dʒ	2353	@f-eo@d-@r-
forger	fɔ:dʒə	2354	@f-eo@d-@r-a
forgery	fɔ:dʒəri	2355	@f-eo@d-@r-a@rw-ei
forgo	fɔ:@ɡəu	2356	@f-eo@-eu
formality	fɔ:@mæliti	2357	@f-eo@-e@l-ei@t-ei
formation	fɔ:@meiʃən	2358	@f-eo@-ei@sh-en
formidable	fɔ:midəbl	2359	@f-eo@-ei@d-a@b-@l-
formula	fɔ:mjulə	2360	@f-eo@-@y-u@l-a
forsake	fə@seik	2361	@f-a@s-ei@k-
forte	fɔ:t	2362	@f-eo@t-
forthright	fɔ:θ@rait	2363	@f-eo@s-@rw-ai@t-
fortify	fɔ:tifai	2364	@f-eo@t-ei@f-ai
fortitude	fɔ:titju:d	2365	@f-eo@t-ei@t-@y-u@d-
fortuitous	fɔ:@tju(:)itəs	2366	@f-eo@t-@y-u@-@-@-ei@t-a@s-
forum	fɔ:rəm	2367	@f-eo@rw-a@-
forward	fɔ:wəd	2368	@f-eo@v-a@d-
fosse	fɔs	2369	@f-eo@s-
fossilize	fɔsilaiz	2370	@f-eo@s-ei@l-ai@z-
foster	fɔstə	2371	@f-eo@s-@t-a
foul	faul	2372	@f-ao@l-
founder	faundə	2373	@f-@d-a
four-poster	fɔ:@pɔstə(r)	2374	@f-eo@p-eo@s-@t-a@-@-
foyer	fɔiei	2375	@f-eo@-ei
fracas	frekəs	2376	@f-@rw-e@k-a@s-
fraction	frækʃən	2377	@f-@rw-e@k-@sh-en
fractious	frækʃəs	2378	@f-@rw-e@k-@sh-a@s-
fracture	fræktʃə	2379	@f-@rw-e@k-@t-@sh-a
fragile	frædʒail	2380	@f-@rw-e@d-@r-ai@l-
fragment	fræɡmənt	2381	@f-@rw-e@-@-en@t-
fragrance	freiɡrəns	2382	@f-@rw-ei@-@rw-en@s-
fragrant	freiɡrənt	2383	@f-@rw-ei@-@rw-en@t-
frail	freil	2384	@f-@rw-ei@l-
frantic	fræntik	2385	@f-@rw-e@t-ei@k-
fraud	frɔ:d	2386	@f-@rw-eo@d-
fraudulent	frɔ:djulənt	2387	@f-@rw-eo@d-@y-u@l-en@t-
fraught	frɔ:t	2388	@f-@rw-eo@t-
freckle	frekl	2389	@f-@rw-e@k-@l-
freelancer	fri:lɑ:nsə	2390	@f-@rw-ei@l-@s-a
freight	freit	2391	@f-@rw-ei@t-
frenetic	fri@netik	2392	@f-@rw-@-e@t-ei@k-
frenzy	frenzi	2393	@f-@rw-@z-ei
frequency	fri:kwənsi	2394	@f-@rw-ei@k-@v-en@s-ei
frequent	fri:kwənt	2395	@f-@rw-ei@k-@v-en@t-
fresco	freskəu	2396	@f-@rw-e@s-@k-eu
fret	fret	2397	@f-@rw-e@t-
friable	fraiəbl	2398	@f-@rw-ai@-a@b-@l-
friction	frikʃən	2399	@f-@rw-ei@k-@sh-en
frieze	fri:z	2400	@f-@rw-ei@z-
frigid	fridʒid	2401	@f-@rw-ei@d-@r-ei@d-
frigidity	fri@dʒiditi	2402	@f-@rw-ei@d-@r-ei@d-ei@t-ei
fringe	frindʒ	2403	@f-@rw-@d-@r-
frisky	friski	2404	@f-@rw-ei@s-@k-ei
frivolous	frivələs	2405	@f-@rw-ei@v-a@l-a@s-
frond	frɔnd	2406	@f-@rw-@d-
frothy	frɔθi	2407	@f-@rw-eo@s-ei
frugal	fru:ɡəl	2408	@f-@rw-u@-a@l-
fruition	fru(:)@iʃən	2409	@f-@rw-u@-@-@-ei@sh-en
frustrate	frʌs@treit	2410	@f-@rw-a@s-@t-@rw-ei@t-
fulcrum	fʌlkrəm	2411	@f-a@l-@k-@rw-a@-
fulfil	ful@fil	2412	@f-u@l-@f-ei@l-
full-blown	ful@bləun	2413	@f-u@l-@b-@l-
full-bodied	ful@bɔdid	2414	@f-u@l-@b-eo@d-ei@d-
full-fledged	ful@fledʒd	2415	@f-u@l-@f-@l-e@d-@r-@d-
fulminate	fʌlmineit	2416	@f-a@l-@-@-ei@t-
fulsome	fulsəm	2417	@f-u@l-@s-a@-
fumble	fʌmbl	2418	@f-a@-@b-@l-
fume	fju:m	2419	@f-@y-u@-
fumigate	fju:miɡeit	2420	@f-@y-u@-ei@-ei@t-
functional	fʌŋkʃənl	2421	@f-a@ng-@k-@sh-en@l-
functionary	fʌŋkʃənəri	2422	@f-a@ng-@k-@sh-en@-a@rw-ei
fundamental	fʌndə@mentl	2423	@f-@d-a@-@t-@l-
fungi	fʌndʒai	2424	@f-@d-@r-ai
fungicide	fʌndʒisaid	2425	@f-@d-@r-ei@s-ai@d-
furnace	fə:nis	2426	@f-@-ei@s-
furor	fjuərɔ:	2427	@f-@y-o@rw-eo
furrow	fʌrəu	2428	@f-a@rw-eu
furtive	fə:tiv	2429	@f-a@t-ei@v-
fusillade	fju:zi@leid	2430	@f-@y-u@z-ei@l-ei@d-
fusion	fju:ʒən	2431	@f-@y-u@r-en
fuss	fʌs	2432	@f-a@s-
fussy	fʌsi	2433	@f-a@s-ei
fusty	fʌsti	2434	@f-a@s-@t-ei
futile	fju:tail	2435	@f-@y-u@t-ai@l-
futility	fju:@tiləti	2436	@f-@y-u@t-ei@l-a@t-ei
gadfly	ɡædflai	2437	@-e@d-@f-@l-ai
gadget	ɡædʒit@@ɡædʒət	2438	@-e@d-@r-ei@t-@-e@d-@r-a@t-
gaffe	ɡæf	2439	@-e@f-
gaggle	ɡæɡl	2440	@-e@-@l-
gainsay	ɡein@sei	2441	@-@s-ei
gait	ɡeit	2442	@-ei@t-
galaxy	ɡæləksi	2443	@-e@l-a@k-@s-ei
gall	ɡɔ:l	2444	@-eo@l-
gallant	ɡælənt	2445	@-e@l-en@t-
galley	ɡæli	2446	@-e@l-ei
gallon	ɡælən	2447	@-e@l-en
galvanize	ɡælvənaiz	2448	@-e@l-@v-en@-ai@z-
gamble	ɡæmbl	2449	@-e@-@b-@l-
gambol	ɡæmbəl	2450	@-e@-@b-a@l-
gangway	ɡæŋwei	2451	@-e@ng-@v-ei
gape	ɡeip	2452	@-ei@p-
garble	ɡɑ:bl	2453	@-a@b-@l-
garbled	ɡɑ:bld	2454	@-a@b-@l-@d-
gardenia	ɡɑ:@di:niə	2455	@-a@d-@-ei
gargantuan	ɡɑ:@ɡæntjuən	2456	@-a@-e@t-@y-
gargoyle	ɡɑ:ɡɔil	2457	@-a@-eo@l-
garish	ɡæriʃ	2458	@-e@rw-ei@sh-
garment	ɡɑ:mənt	2459	@-a@-en@t-
garner	ɡɑ:nə	2460	@-@-a
garnish	ɡɑ:niʃ	2461	@-@-ei@sh-
garrulity	ɡə@ru:liti	2462	@-a@rw-u@l-ei@t-ei
garrulous	ɡæruləs	2463	@-e@rw-u@l-a@s-
gaseous	ɡæsiəs	2464	@-e@s-ei@s-
gash	ɡæʃ	2465	@-e@sh-
gasification	ɡæsifi@keiʃən	2466	@-e@s-ei@f-ei@k-ei@sh-en
gaucherie	ɡəuʃə@ri:	2467	@-eu@sh-a@rw-ei
gaudy	ɡɔ:di	2468	@-eo@d-ei
gauge	ɡeidʒ	2469	@-ei@d-@r-
gavel	ɡævəl	2470	@-e@v-a@l-
gaze	ɡeiz	2471	@-ei@z-
gazetteer	ɡæzi@tiə	2472	@-e@z-ei@t-ei
gear	ɡiə	2473	@-ei
gem	dʒem	2474	@d-@r-e@-
gene	dʒi:n	2475	@d-@r-
genealogy	dʒi:ni@ælədʒi	2476	@d-@r-@-ei@-e@l-a@d-@r-ei
generality	dʒenə@ræliti	2477	@d-@r-@-a@rw-e@l-ei@t-ei
generalize	dʒenərəlaiz	2478	@d-@r-@-a@rw-a@l-ai@z-
generate	dʒenə@reit	2479	@d-@r-@-a@rw-ei@t-
generation	dʒenə@reiʃən	2480	@d-@r-@-a@rw-ei@sh-en
generator	dʒenəreitə	2481	@d-@r-@-a@rw-ei@t-a
generic	dʒi@nerik	2482	@d-@r-@-e@rw-ei@k-
generosity	dʒenə@rɔsiti	2483	@d-@r-@-a@rw-eo@s-ei@t-ei
